line_id,invoice_id,product_id,quantity,unit_price,line_total,discount_pct
L010655,INV02641,P0261,29,12110.12,351193.48,5
L010656,INV02641,P0483,35,3308.97,115813.95,0
L010657,INV02642,P0462,24,7553.97,181295.28,20
L010658,INV02643,P0383,41,10422.17,427308.97,5
L010659,INV02643,P0033,11,10925.25,120177.75,5
L010660,INV02643,P0466,22,10788.39,237344.58,0
L010661,INV02643,P0146,18,5960.88,107295.84,0
L010662,INV02643,P0374,44,3810.07,167643.08,10
L010663,INV02643,P0050,38,386.32,14680.16,0
L010664,INV02643,P0019,25,4263.17,106579.25,10
L010665,INV02644,P0138,33,1732.0,57156.0,0
L010666,INV02644,P0273,49,4053.85,198638.65,0
L010667,INV02645,P0200,14,664.86,9308.04,10
L010668,INV02646,P0339,8,896.88,7175.04,0
L010669,INV02646,P0053,1,5153.08,5153.08,15
L010670,INV02646,P0222,41,9955.55,408177.55,0
L010671,INV02646,P0029,31,923.73,28635.63,5
L010672,INV02646,P0483,40,3308.97,132358.8,10
L010673,INV02647,P0216,12,3943.19,47318.28,5
L010674,INV02648,P0412,26,1244.31,32352.06,5
L010675,INV02649,P0055,47,9101.54,427772.38,10
L010676,INV02649,P0412,27,1244.31,33596.37,5
L010677,INV02649,P0049,42,6284.06,263930.52,0
L010678,INV02649,P0324,36,342.9,12344.4,10
L010679,INV02649,P0359,37,242.61,8976.57,10
L010680,INV02649,P0088,40,364.07,14562.8,0
L010681,INV02649,P0013,49,12368.81,606071.69,0
L010682,INV02650,P0433,41,4282.37,175577.17,0
L010683,INV02650,P0384,14,5711.57,79961.98,0
L010684,INV02650,P0458,25,2892.16,72304.0,0
L010685,INV02650,P0194,3,10984.48,32953.44,5
L010686,INV02651,P0282,7,380.39,2662.73,0
L010687,INV02651,P0076,40,602.66,24106.4,0
L010688,INV02651,P0184,13,6427.09,83552.17,0
L010689,INV02651,P0388,2,10069.26,20138.52,5
L010690,INV02651,P0122,6,3862.06,23172.36,5
L010691,INV02651,P0298,1,1999.73,1999.73,10
L010692,INV02651,P0138,5,1732.0,8660.0,0
L010693,INV02652,P0164,32,8690.47,278095.04,5
L010694,INV02652,P0007,40,5290.66,211626.4,0
L010695,INV02652,P0158,17,3027.18,51462.06,0
L010696,INV02653,P0298,30,1999.73,59991.9,20
L010697,INV02653,P0488,6,1471.37,8828.22,0
L010698,INV02654,P0173,14,3341.77,46784.78,0
L010699,INV02654,P0495,25,2514.98,62874.5,15
L010700,INV02655,P0066,25,1461.32,36533.0,0
L010701,INV02655,P0082,27,10444.01,281988.27,5
L010702,INV02655,P0035,34,5946.44,202178.96,0
L010703,INV02655,P0177,16,9036.53,144584.48,10
L010704,INV02656,P0327,11,2664.14,29305.54,10
L010705,INV02656,P0406,40,1574.96,62998.4,5
L010706,INV02657,P0297,8,9832.1,78656.8,5
L010707,INV02657,P0459,30,1922.07,57662.1,0
L010708,INV02658,P0002,6,11096.75,66580.5,5
L010709,INV02658,P0157,34,4194.92,142627.28,0
L010710,INV02658,P0394,10,6155.85,61558.5,15
L010711,INV02659,P0428,12,2526.93,30323.16,0
L010712,INV02659,P0051,43,6621.58,284727.94,5
L010713,INV02660,P0180,41,9778.26,400908.66,15
L010714,INV02660,P0107,18,8912.93,160432.74,0
L010715,INV02660,P0035,4,5946.44,23785.76,0
L010716,INV02660,P0143,42,7884.91,331166.22,0
L010717,INV02660,P0352,9,11327.53,101947.77,0
L010718,INV02661,P0220,3,2086.21,6258.63,0
L010719,INV02661,P0224,49,1839.33,90127.17,5
L010720,INV02661,P0178,13,540.79,7030.27,0
L010721,INV02661,P0324,18,342.9,6172.2,5
L010722,INV02661,P0160,6,773.13,4638.78,0
L010723,INV02662,P0441,30,6964.64,208939.2,0
L010724,INV02663,P0106,16,5693.12,91089.92,0
L010725,INV02663,P0171,49,10435.6,511344.4,5
L010726,INV02663,P0236,16,267.8,4284.8,5
L010727,INV02664,P0081,14,7405.7,103679.8,5
L010728,INV02664,P0411,47,1263.93,59404.71,0
L010729,INV02664,P0168,45,2379.44,107074.8,15
L010730,INV02664,P0218,36,6820.79,245548.44,0
L010731,INV02664,P0226,13,12428.12,161565.56,0
L010732,INV02664,P0297,1,9832.1,9832.1,20
L010733,INV02664,P0075,16,6473.48,103575.68,5
L010734,INV02665,P0278,42,7791.22,327231.24,0
L010735,INV02665,P0429,32,5273.94,168766.08,10
L010736,INV02665,P0201,1,567.85,567.85,10
L010737,INV02665,P0368,22,1943.59,42758.98,20
L010738,INV02665,P0206,22,4670.38,102748.36,0
L010739,INV02665,P0347,6,894.97,5369.82,5
L010740,INV02665,P0306,41,5976.37,245031.17,0
L010741,INV02666,P0304,7,12678.27,88747.89,15
L010742,INV02666,P0429,22,5273.94,116026.68,10
L010743,INV02666,P0284,44,177.47,7808.68,5
L010744,INV02666,P0142,21,2964.52,62254.92,5
L010745,INV02666,P0077,2,4514.08,9028.16,10
L010746,INV02667,P0211,26,4001.04,104027.04,0
L010747,INV02667,P0360,4,1833.14,7332.56,0
L010748,INV02667,P0005,43,5435.81,233739.83,0
L010749,INV02667,P0275,17,4049.88,68847.96,0
L010750,INV02667,P0412,9,1244.31,11198.79,0
L010751,INV02668,P0189,27,3358.14,90669.78,10
L010752,INV02668,P0142,7,2964.52,20751.64,15
L010753,INV02668,P0412,43,1244.31,53505.33,0
L010754,INV02668,P0003,12,6923.39,83080.68,15
L010755,INV02668,P0300,34,3874.93,131747.62,10
L010756,INV02669,P0462,32,7553.97,241727.04,5
L010757,INV02669,P0189,2,3358.14,6716.28,10
L010758,INV02670,P0041,25,221.71,5542.75,5
L010759,INV02670,P0009,37,1722.41,63729.17,10
L010760,INV02670,P0207,49,4205.26,206057.74,0
L010761,INV02670,P0409,36,707.44,25467.84,0
L010762,INV02670,P0243,46,149.45,6874.7,10
L010763,INV02670,P0469,34,1346.58,45783.72,10
L010764,INV02671,P0281,48,10996.15,527815.2,5
L010765,INV02671,P0400,39,9542.18,372145.02,5
L010766,INV02671,P0123,44,4960.64,218268.16,0
L010767,INV02671,P0078,12,1329.73,15956.76,10
L010768,INV02672,P0374,3,3810.07,11430.21,15
L010769,INV02672,P0390,14,7391.16,103476.24,0
L010770,INV02672,P0082,7,10444.01,73108.07,10
L010771,INV02672,P0003,13,6923.39,90004.07,0
L010772,INV02672,P0345,28,1734.41,48563.48,0
L010773,INV02673,P0004,33,3608.94,119095.02,15
L010774,INV02674,P0448,40,4603.61,184144.4,0
L010775,INV02674,P0374,47,3810.07,179073.29,0
L010776,INV02674,P0112,18,3803.85,68469.3,5
L010777,INV02674,P0444,36,2351.52,84654.72,0
L010778,INV02674,P0001,25,1401.7,35042.5,10
L010779,INV02674,P0273,49,4053.85,198638.65,0
L010780,INV02675,P0317,41,5205.65,213431.65,0
L010781,INV02675,P0270,45,9329.46,419825.7,20
L010782,INV02675,P0378,49,13559.25,664403.25,5
L010783,INV02675,P0068,9,765.53,6889.77,10
L010784,INV02676,P0140,17,9074.03,154258.51,5
L010785,INV02676,P0281,21,10996.15,230919.15,0
L010786,INV02676,P0344,7,1477.7,10343.9,0
L010787,INV02676,P0177,39,9036.53,352424.67,10
L010788,INV02676,P0049,25,6284.06,157101.5,10
L010789,INV02677,P0228,39,5563.35,216970.65,0
L010790,INV02677,P0278,37,7791.22,288275.14,0
L010791,INV02677,P0146,11,5960.88,65569.68,5
L010792,INV02677,P0264,20,6239.09,124781.8,20
L010793,INV02677,P0347,29,894.97,25954.13,5
L010794,INV02677,P0115,19,6346.7,120587.3,0
L010795,INV02678,P0232,40,581.69,23267.6,0
L010796,INV02678,P0394,49,6155.85,301636.65,15
L010797,INV02678,P0020,21,662.07,13903.47,0
L010798,INV02679,P0321,39,8180.56,319041.84,5
L010799,INV02679,P0096,13,7406.44,96283.72,0
L010800,INV02680,P0465,46,1861.68,85637.28,0
L010801,INV02680,P0365,22,5329.4,117246.8,0
L010802,INV02680,P0322,12,1534.12,18409.44,0
L010803,INV02680,P0117,39,5587.21,217901.19,10
L010804,INV02681,P0073,29,9628.05,279213.45,5
L010805,INV02681,P0435,13,3917.24,50924.12,0
L010806,INV02681,P0165,46,4821.68,221797.28,0
L010807,INV02681,P0421,23,7796.26,179313.98,5
L010808,INV02681,P0154,12,6770.83,81249.96,15
L010809,INV02681,P0231,3,2447.59,7342.77,5
L010810,INV02682,P0472,29,7893.52,228912.08,5
L010811,INV02683,P0332,44,10514.33,462630.52,0
L010812,INV02683,P0361,31,6996.73,216898.63,10
L010813,INV02683,P0032,22,5929.39,130446.58,0
L010814,INV02683,P0477,12,7407.54,88890.48,0
L010815,INV02684,P0235,10,6299.11,62991.1,5
L010816,INV02684,P0449,10,1832.04,18320.4,0
L010817,INV02684,P0312,40,3311.57,132462.8,0
L010818,INV02684,P0201,29,567.85,16467.65,5
L010819,INV02685,P0162,22,7019.98,154439.56,20
L010820,INV02685,P0417,38,2823.08,107277.04,0
L010821,INV02685,P0049,3,6284.06,18852.18,10
L010822,INV02685,P0250,19,586.54,11144.26,0
L010823,INV02685,P0038,25,4572.63,114315.75,0
L010824,INV02686,P0234,7,3045.6,21319.2,20
L010825,INV02686,P0217,40,3756.81,150272.4,0
L010826,INV02687,P0020,18,662.07,11917.26,5
L010827,INV02687,P0255,22,92.63,2037.86,10
L010828,INV02687,P0142,45,2964.52,133403.4,0
L010829,INV02688,P0170,5,10735.51,53677.55,5
L010830,INV02688,P0326,5,1363.0,6815.0,10
L010831,INV02688,P0157,2,4194.92,8389.84,0
L010832,INV02688,P0204,22,5307.64,116768.08,0
L010833,INV02688,P0369,6,7660.13,45960.78,5
L010834,INV02689,P0101,8,4149.31,33194.48,5
L010835,INV02689,P0421,6,7796.26,46777.56,10
L010836,INV02690,P0183,9,8735.68,78621.12,5
L010837,INV02690,P0430,10,401.43,4014.3,10
L010838,INV02690,P0343,17,62.56,1063.52,0
L010839,INV02690,P0128,27,11789.05,318304.35,5
L010840,INV02690,P0374,38,3810.07,144782.66,10
L010841,INV02691,P0032,2,5929.39,11858.78,0
L010842,INV02691,P0337,12,4284.95,51419.4,5
L010843,INV02691,P0260,16,10276.79,164428.64,0
L010844,INV02691,P0448,45,4603.61,207162.45,5
L010845,INV02691,P0309,9,225.77,2031.93,15
L010846,INV02691,P0349,49,10050.39,492469.11,0
L010847,INV02692,P0456,5,3082.41,15412.05,5
L010848,INV02692,P0168,29,2379.44,69003.76,10
L010849,INV02692,P0079,45,7337.1,330169.5,0
L010850,INV02693,P0070,33,976.47,32223.51,0
L010851,INV02694,P0063,24,153.44,3682.56,10
L010852,INV02694,P0209,39,5659.87,220734.93,5
L010853,INV02694,P0176,44,2045.55,90004.2,15
L010854,INV02694,P0363,35,8105.93,283707.55,0
L010855,INV02694,P0012,36,4865.89,175172.04,0
L010856,INV02694,P0474,22,7432.74,163520.28,15
L010857,INV02695,P0254,17,247.38,4205.46,0
L010858,INV02695,P0350,43,4016.88,172725.84,0
L010859,INV02696,P0113,28,8542.41,239187.48,20
L010860,INV02696,P0019,38,4263.17,162000.46,0
L010861,INV02696,P0092,45,4993.95,224727.75,5
L010862,INV02696,P0009,21,1722.41,36170.61,10
L010863,INV02696,P0192,29,4621.65,134027.85,0
L010864,INV02697,P0332,36,10514.33,378515.88,0
L010865,INV02697,P0164,45,8690.47,391071.15,15
L010866,INV02697,P0011,3,6187.33,18561.99,0
L010867,INV02697,P0346,3,4556.92,13670.76,0
L010868,INV02697,P0113,1,8542.41,8542.41,0
L010869,INV02697,P0011,16,6187.33,98997.28,0
L010870,INV02698,P0107,34,8912.93,303039.62,5
L010871,INV02698,P0032,18,5929.39,106729.02,10
L010872,INV02698,P0440,37,876.53,32431.61,15
L010873,INV02698,P0292,10,3723.54,37235.4,20
L010874,INV02699,P0317,14,5205.65,72879.1,0
L010875,INV02699,P0189,46,3358.14,154474.44,10
L010876,INV02699,P0437,31,2300.23,71307.13,0
L010877,INV02700,P0486,25,3692.13,92303.25,0
L010878,INV02700,P0270,19,9329.46,177259.74,5
L010879,INV02700,P0377,15,1340.41,20106.15,10
L010880,INV02700,P0288,31,10051.22,311587.82,20
L010881,INV02700,P0154,48,6770.83,324999.84,15
L010882,INV02701,P0120,32,2671.84,85498.88,0
L010883,INV02701,P0195,41,2006.32,82259.12,0
L010884,INV02701,P0194,19,10984.48,208705.12,15
L010885,INV02701,P0047,7,5909.48,41366.36,0
L010886,INV02701,P0471,47,11225.98,527621.06,0
L010887,INV02701,P0412,22,1244.31,27374.82,10
L010888,INV02701,P0030,47,8415.18,395513.46,10
L010889,INV02702,P0171,45,10435.6,469602.0,0
L010890,INV02703,P0082,41,10444.01,428204.41,5
L010891,INV02703,P0259,36,3832.34,137964.24,0
L010892,INV02703,P0279,23,6826.46,157008.58,0
L010893,INV02704,P0485,46,9810.32,451274.72,0
L010894,INV02704,P0123,30,4960.64,148819.2,0
L010895,INV02704,P0019,14,4263.17,59684.38,10
L010896,INV02704,P0500,32,1922.81,61529.92,5
L010897,INV02705,P0395,18,352.84,6351.12,15
L010898,INV02705,P0490,5,1237.47,6187.35,15
L010899,INV02705,P0450,10,5978.01,59780.1,10
L010900,INV02705,P0346,16,4556.92,72910.72,5
L010901,INV02705,P0390,12,7391.16,88693.92,15
L010902,INV02705,P0490,8,1237.47,9899.76,0
L010903,INV02705,P0297,32,9832.1,314627.2,10
L010904,INV02706,P0459,31,1922.07,59584.17,10
L010905,INV02706,P0202,2,3988.9,7977.8,0
L010906,INV02706,P0260,22,10276.79,226089.38,15
L010907,INV02706,P0156,10,3700.33,37003.3,0
L010908,INV02707,P0153,4,4792.78,19171.12,0
L010909,INV02708,P0286,12,3324.76,39897.12,10
L010910,INV02708,P0183,40,8735.68,349427.2,0
L010911,INV02708,P0015,28,2756.52,77182.56,5
L010912,INV02708,P0364,48,6551.06,314450.88,0
L010913,INV02709,P0238,28,1610.04,45081.12,0
L010914,INV02709,P0380,45,8326.54,374694.3,0
L010915,INV02709,P0237,21,5392.31,113238.51,5
L010916,INV02709,P0100,12,1750.29,21003.48,5
L010917,INV02709,P0097,36,6457.88,232483.68,15
L010918,INV02709,P0448,13,4603.61,59846.93,10
L010919,INV02709,P0458,41,2892.16,118578.56,20
L010920,INV02710,P0478,46,3248.52,149431.92,0
L010921,INV02710,P0014,45,2620.96,117943.2,5
L010922,INV02710,P0484,41,7949.89,325945.49,0
L010923,INV02710,P0418,36,3677.54,132391.44,0
L010924,INV02710,P0467,41,11219.86,460014.26,0
L010925,INV02711,P0148,5,6703.06,33515.3,10
L010926,INV02711,P0222,18,9955.55,179199.9,0
L010927,INV02712,P0487,1,963.16,963.16,0
L010928,INV02713,P0241,34,1791.14,60898.76,5
L010929,INV02713,P0164,7,8690.47,60833.29,5
L010930,INV02714,P0436,37,4224.56,156308.72,0
L010931,INV02714,P0441,34,6964.64,236797.76,15
L010932,INV02714,P0339,19,896.88,17040.72,0
L010933,INV02714,P0350,17,4016.88,68286.96,5
L010934,INV02714,P0433,14,4282.37,59953.18,5
L010935,INV02714,P0029,19,923.73,17550.87,0
L010936,INV02714,P0129,5,10413.28,52066.4,0
L010937,INV02715,P0448,8,4603.61,36828.88,0
L010938,INV02716,P0090,30,5978.03,179340.9,0
L010939,INV02716,P0428,4,2526.93,10107.72,10
L010940,INV02716,P0432,2,3961.06,7922.12,0
L010941,INV02716,P0152,45,7953.17,357892.65,0
L010942,INV02716,P0412,5,1244.31,6221.55,20
L010943,INV02716,P0047,5,5909.48,29547.4,0
L010944,INV02717,P0352,16,11327.53,181240.48,0
L010945,INV02718,P0457,37,6526.37,241475.69,0
L010946,INV02718,P0092,46,4993.95,229721.7,15
L010947,INV02718,P0210,20,4353.9,87078.0,0
L010948,INV02718,P0275,5,4049.88,20249.4,5
L010949,INV02718,P0412,36,1244.31,44795.16,20
L010950,INV02719,P0383,27,10422.17,281398.59,0
L010951,INV02719,P0184,46,6427.09,295646.14,0
L010952,INV02719,P0264,29,6239.09,180933.61,0
L010953,INV02720,P0471,29,11225.98,325553.42,10
L010954,INV02720,P0165,37,4821.68,178402.16,0
L010955,INV02720,P0437,5,2300.23,11501.15,5
L010956,INV02720,P0107,2,8912.93,17825.86,15
L010957,INV02721,P0214,43,7605.68,327044.24,15
L010958,INV02722,P0256,43,5933.23,255128.89,0
L010959,INV02722,P0228,42,5563.35,233660.7,0
L010960,INV02722,P0493,19,10987.62,208764.78,0
L010961,INV02723,P0064,45,1286.86,57908.7,10
L010962,INV02724,P0070,39,976.47,38082.33,10
L010963,INV02724,P0095,35,442.49,15487.15,0
L010964,INV02724,P0319,45,2816.46,126740.7,10
L010965,INV02724,P0346,37,4556.92,168606.04,15
L010966,INV02725,P0292,42,3723.54,156388.68,0
L010967,INV02725,P0253,44,5246.88,230862.72,10
L010968,INV02725,P0286,2,3324.76,6649.52,5
L010969,INV02725,P0294,33,1630.43,53804.19,0
L010970,INV02725,P0469,12,1346.58,16158.96,0
L010971,INV02726,P0411,11,1263.93,13903.23,10
L010972,INV02726,P0305,2,1726.46,3452.92,0
L010973,INV02726,P0450,39,5978.01,233142.39,0
L010974,INV02726,P0060,22,3066.75,67468.5,0
L010975,INV02726,P0430,19,401.43,7627.17,15
L010976,INV02727,P0174,42,3765.62,158156.04,0
L010977,INV02727,P0437,23,2300.23,52905.29,10
L010978,INV02727,P0315,38,1835.53,69750.14,0
L010979,INV02727,P0267,38,6647.69,252612.22,10
L010980,INV02727,P0160,27,773.13,20874.51,0
L010981,INV02727,P0129,41,10413.28,426944.48,5
L010982,INV02728,P0500,41,1922.81,78835.21,15
L010983,INV02728,P0294,25,1630.43,40760.75,15
L010984,INV02728,P0109,14,3625.98,50763.72,10
L010985,INV02729,P0343,8,62.56,500.48,20
L010986,INV02729,P0477,43,7407.54,318524.22,10
L010987,INV02729,P0052,33,9999.18,329972.94,0
L010988,INV02729,P0229,48,4484.27,215244.96,15
L010989,INV02729,P0444,42,2351.52,98763.84,10
L010990,INV02730,P0171,36,10435.6,375681.6,5
L010991,INV02730,P0359,8,242.61,1940.88,0
L010992,INV02730,P0151,29,8389.72,243301.88,0
L010993,INV02730,P0096,14,7406.44,103690.16,5
L010994,INV02731,P0229,21,4484.27,94169.67,5
L010995,INV02732,P0311,9,9946.72,89520.48,0
L010996,INV02732,P0200,17,664.86,11302.62,10
L010997,INV02732,P0125,23,6735.45,154915.35,0
L010998,INV02732,P0050,47,386.32,18157.04,15
L010999,INV02733,P0049,21,6284.06,131965.26,5
L011000,INV02733,P0080,9,5399.26,48593.34,0
L011001,INV02733,P0372,41,8144.87,333939.67,0
L011002,INV02733,P0351,5,726.5,3632.5,5
L011003,INV02733,P0282,1,380.39,380.39,0
L011004,INV02733,P0214,38,7605.68,289015.84,5
L011005,INV02733,P0156,5,3700.33,18501.65,0
L011006,INV02734,P0035,11,5946.44,65410.84,5
L011007,INV02734,P0289,25,3456.69,86417.25,5
L011008,INV02734,P0309,13,225.77,2935.01,0
L011009,INV02734,P0181,8,12797.28,102378.24,0
L011010,INV02734,P0353,11,12249.27,134741.97,0
L011011,INV02735,P0498,33,6454.03,212982.99,0
L011012,INV02735,P0416,2,4677.62,9355.24,0
L011013,INV02735,P0442,33,12642.8,417212.4,0
L011014,INV02736,P0460,42,8278.74,347707.08,5
L011015,INV02736,P0185,9,4636.88,41731.92,0
L011016,INV02736,P0173,24,3341.77,80202.48,20
L011017,INV02737,P0208,22,739.5,16269.0,20
L011018,INV02737,P0386,45,1593.61,71712.45,15
L011019,INV02737,P0162,16,7019.98,112319.68,0
L011020,INV02737,P0246,46,7910.32,363874.72,10
L011021,INV02737,P0389,43,1316.2,56596.6,15
L011022,INV02738,P0311,44,9946.72,437655.68,15
L011023,INV02738,P0013,21,12368.81,259745.01,0
L011024,INV02738,P0404,36,1835.26,66069.36,5
L011025,INV02738,P0237,38,5392.31,204907.78,5
L011026,INV02738,P0166,15,8122.74,121841.1,0
L011027,INV02739,P0334,25,4649.17,116229.25,5
L011028,INV02739,P0088,33,364.07,12014.31,10
L011029,INV02739,P0412,19,1244.31,23641.89,10
L011030,INV02739,P0439,10,6178.36,61783.6,0
L011031,INV02739,P0389,16,1316.2,21059.2,0
L011032,INV02740,P0119,34,6783.87,230651.58,5
L011033,INV02740,P0116,7,2169.42,15185.94,0
L011034,INV02740,P0226,46,12428.12,571693.52,0
L011035,INV02741,P0486,21,3692.13,77534.73,5
L011036,INV02741,P0285,33,5036.45,166202.85,10
L011037,INV02741,P0090,7,5978.03,41846.21,0
L011038,INV02741,P0073,18,9628.05,173304.9,0
L011039,INV02741,P0470,32,740.65,23700.8,5
L011040,INV02742,P0166,8,8122.74,64981.92,5
L011041,INV02742,P0191,34,6134.86,208585.24,0
L011042,INV02742,P0342,29,664.42,19268.18,0
L011043,INV02742,P0288,8,10051.22,80409.76,5
L011044,INV02742,P0010,49,5331.22,261229.78,5
L011045,INV02742,P0397,22,3247.0,71434.0,5
L011046,INV02743,P0118,42,3945.69,165718.98,5
L011047,INV02743,P0213,42,5235.11,219874.62,15
L011048,INV02743,P0223,10,1784.1,17841.0,15
L011049,INV02743,P0005,13,5435.81,70665.53,10
L011050,INV02744,P0120,22,2671.84,58780.48,0
L011051,INV02744,P0130,30,5519.06,165571.8,0
L011052,INV02744,P0205,3,1590.46,4771.38,0
L011053,INV02744,P0191,5,6134.86,30674.3,0
L011054,INV02744,P0245,29,748.16,21696.64,0
L011055,INV02744,P0150,28,3998.73,111964.44,5
L011056,INV02745,P0056,46,8637.79,397338.34,0
L011057,INV02745,P0151,13,8389.72,109066.36,5
L011058,INV02745,P0284,17,177.47,3016.99,0
L011059,INV02746,P0203,4,8557.49,34229.96,0
L011060,INV02746,P0365,16,5329.4,85270.4,10
L011061,INV02747,P0137,48,4190.23,201131.04,0
L011062,INV02747,P0036,28,1548.26,43351.28,15
L011063,INV02747,P0016,6,8137.91,48827.46,10
L011064,INV02748,P0202,38,3988.9,151578.2,0
L011065,INV02748,P0315,47,1835.53,86269.91,5
L011066,INV02748,P0259,27,3832.34,103473.18,0
L011067,INV02749,P0237,44,5392.31,237261.64,5
L011068,INV02749,P0128,3,11789.05,35367.15,5
L011069,INV02749,P0112,35,3803.85,133134.75,5
L011070,INV02749,P0410,15,4124.66,61869.9,15
L011071,INV02749,P0207,39,4205.26,164005.14,0
L011072,INV02750,P0133,16,2492.63,39882.08,10
L011073,INV02750,P0458,19,2892.16,54951.04,0
L011074,INV02750,P0193,22,10569.17,232521.74,10
L011075,INV02751,P0097,4,6457.88,25831.52,0
L011076,INV02751,P0217,1,3756.81,3756.81,10
L011077,INV02751,P0064,3,1286.86,3860.58,0
L011078,INV02751,P0369,25,7660.13,191503.25,10
L011079,INV02752,P0332,18,10514.33,189257.94,20
L011080,INV02752,P0498,38,6454.03,245253.14,10
L011081,INV02753,P0346,13,4556.92,59239.96,0
L011082,INV02753,P0100,11,1750.29,19253.19,5
L011083,INV02754,P0153,38,4792.78,182125.64,15
L011084,INV02754,P0275,35,4049.88,141745.8,20
L011085,INV02754,P0073,35,9628.05,336981.75,15
L011086,INV02755,P0494,41,3154.89,129350.49,5
L011087,INV02755,P0329,24,762.98,18311.52,10
L011088,INV02755,P0480,17,2249.08,38234.36,0
L011089,INV02755,P0264,6,6239.09,37434.54,15
L011090,INV02755,P0064,24,1286.86,30884.64,10
L011091,INV02755,P0124,11,6486.88,71355.68,5
L011092,INV02756,P0216,26,3943.19,102522.94,5
L011093,INV02756,P0293,49,5903.57,289274.93,0
L011094,INV02756,P0321,45,8180.56,368125.2,15
L011095,INV02756,P0102,48,677.53,32521.44,0
L011096,INV02756,P0499,8,3291.6,26332.8,0
L011097,INV02757,P0244,41,6447.63,264352.83,0
L011098,INV02757,P0347,20,894.97,17899.4,15
L011099,INV02757,P0240,48,4139.1,198676.8,0
L011100,INV02757,P0028,30,428.2,12846.0,0
L011101,INV02758,P0233,15,5999.75,89996.25,0
L011102,INV02758,P0098,38,3529.83,134133.54,5
L011103,INV02758,P0105,6,10998.77,65992.62,5
L011104,INV02759,P0261,17,12110.12,205872.04,0
L011105,INV02759,P0355,23,3345.75,76952.25,15
L011106,INV02759,P0385,31,3606.88,111813.28,0
L011107,INV02759,P0310,34,13475.67,458172.78,0
L011108,INV02760,P0204,49,5307.64,260074.36,20
L011109,INV02760,P0036,35,1548.26,54189.1,0
L011110,INV02760,P0055,41,9101.54,373163.14,0
L011111,INV02760,P0478,44,3248.52,142934.88,0
L011112,INV02761,P0164,14,8690.47,121666.58,0
L011113,INV02762,P0257,30,3516.61,105498.3,5
L011114,INV02762,P0142,1,2964.52,2964.52,0
L011115,INV02762,P0457,49,6526.37,319792.13,15
L011116,INV02762,P0487,18,963.16,17336.88,15
L011117,INV02763,P0470,11,740.65,8147.15,0
L011118,INV02763,P0105,28,10998.77,307965.56,10
L011119,INV02763,P0134,14,11390.55,159467.7,10
L011120,INV02763,P0064,9,1286.86,11581.74,0
L011121,INV02763,P0038,25,4572.63,114315.75,0
L011122,INV02763,P0342,2,664.42,1328.84,0
L011123,INV02763,P0357,3,12018.53,36055.59,0
L011124,INV02764,P0364,40,6551.06,262042.4,0
L011125,INV02764,P0174,37,3765.62,139327.94,0
L011126,INV02764,P0030,22,8415.18,185133.96,5
L011127,INV02764,P0350,32,4016.88,128540.16,0
L011128,INV02764,P0017,36,6460.26,232569.36,0
L011129,INV02764,P0175,11,9106.75,100174.25,5
L011130,INV02764,P0214,27,7605.68,205353.36,0
L011131,INV02765,P0430,33,401.43,13247.19,15
L011132,INV02765,P0278,42,7791.22,327231.24,0
L011133,INV02765,P0169,45,2641.57,118870.65,15
L011134,INV02765,P0117,13,5587.21,72633.73,5
L011135,INV02766,P0269,18,7314.85,131667.3,5
L011136,INV02766,P0098,33,3529.83,116484.39,0
L011137,INV02766,P0067,6,6535.61,39213.66,0
L011138,INV02766,P0055,22,9101.54,200233.88,0
L011139,INV02766,P0450,32,5978.01,191296.32,0
L011140,INV02766,P0049,38,6284.06,238794.28,5
L011141,INV02767,P0466,47,10788.39,507054.33,20
L011142,INV02768,P0128,40,11789.05,471562.0,0
L011143,INV02768,P0433,4,4282.37,17129.48,5
L011144,INV02768,P0378,37,13559.25,501692.25,5
L011145,INV02768,P0336,23,4371.61,100547.03,10
L011146,INV02769,P0303,37,10394.64,384601.68,10
L011147,INV02769,P0429,30,5273.94,158218.2,20
L011148,INV02769,P0007,33,5290.66,174591.78,5
L011149,INV02769,P0210,15,4353.9,65308.5,5
L011150,INV02769,P0357,5,12018.53,60092.65,10
L011151,INV02769,P0249,10,7061.57,70615.7,20
L011152,INV02769,P0351,23,726.5,16709.5,0
L011153,INV02770,P0067,19,6535.61,124176.59,0
L011154,INV02770,P0348,15,192.48,2887.2,0
L011155,INV02770,P0244,7,6447.63,45133.41,5
L011156,INV02770,P0088,24,364.07,8737.68,0
L011157,INV02770,P0295,43,4681.44,201301.92,5
L011158,INV02771,P0412,36,1244.31,44795.16,5
L011159,INV02771,P0326,1,1363.0,1363.0,10
L011160,INV02771,P0409,39,707.44,27590.16,0
L011161,INV02772,P0393,1,5117.9,5117.9,0
L011162,INV02772,P0042,34,1771.26,60222.84,15
L011163,INV02772,P0284,26,177.47,4614.22,0
L011164,INV02772,P0040,14,7073.58,99030.12,10
L011165,INV02773,P0137,22,4190.23,92185.06,0
L011166,INV02773,P0250,3,586.54,1759.62,10
L011167,INV02773,P0244,30,6447.63,193428.9,0
L011168,INV02773,P0456,32,3082.41,98637.12,0
L011169,INV02773,P0365,2,5329.4,10658.8,0
L011170,INV02773,P0013,23,12368.81,284482.63,0
L011171,INV02773,P0339,24,896.88,21525.12,0
L011172,INV02774,P0116,36,2169.42,78099.12,10
L011173,INV02774,P0154,11,6770.83,74479.13,5
L011174,INV02774,P0433,9,4282.37,38541.33,5
