invoice_id,customer_id,invoice_date,due_date,subtotal,tax_amount,discount,total_amount,status,sales_rep,region,year,month,quarter,is_overdue,company_name,segment,country,city
INV03023,C0094,2022-12-21,2023-01-20,215598.45,17247.88,14162.17,218684.16,Paid,REP02,West,2022,12,4,0,Company_94,Startup,UK,Chicago
INV03024,C0875,2023-06-03,2023-07-03,1819630.9,145570.47,138761.74,1826439.63,Paid,REP07,South,2023,6,2,0,Company_875,Enterprise,USA,New York
INV03025,C0661,2022-04-17,2022-05-17,271839.17,21747.13,7594.27,285992.03,Paid,REP13,West,2022,4,2,0,Company_661,Non-profit,USA,Dallas
INV03026,C0966,2022-10-11,2022-11-10,989800.39,79184.03,107760.32,961224.1,Cancelled,REP06,East,2022,10,4,0,Company_966,SMB,UK,Houston
INV03027,C0593,2024-11-08,2024-12-08,797997.2,63839.78,16203.47,845633.51,Paid,REP01,International,2024,11,4,0,Company_593,Non-profit,USA,Berlin
INV03028,C0429,2024-03-29,2024-04-28,787743.9,63019.51,62918.78,787844.63,Paid,REP15,South,2024,3,1,0,Company_429,Non-profit,USA,Berlin
INV03029,C0375,2022-10-11,2022-11-10,549526.59,43962.13,46130.44,547358.28,Paid,REP14,North,2022,10,4,0,Company_375,Enterprise,Germany,Phoenix
INV03030,C0412,2023-09-18,2023-10-18,733849.14,58707.93,66871.87,725685.2,Paid,REP06,International,2023,9,3,0,Company_412,SMB,USA,Chicago
INV03031,C0398,2022-09-02,2022-10-02,633158.96,50652.72,56169.38,627642.3,Paid,REP17,East,2022,9,3,0,Company_398,Startup,USA,Chicago
INV03032,C0423,2024-08-17,2024-09-16,1009593.54,80767.48,74270.26,1016090.76,Paid,REP07,West,2024,8,3,0,Company_423,SMB,USA,Houston
INV03033,C0481,2023-04-28,2023-05-28,153780.03,12302.4,12192.1,153890.33,Paid,REP07,West,2023,4,2,0,Company_481,Enterprise,UK,Houston
INV03034,C0487,2023-01-05,2023-02-04,589645.8,47171.66,29440.81,607376.65,Cancelled,REP16,International,2023,1,1,0,Company_487,Enterprise,USA,New York
INV03035,C0090,2023-01-24,2023-02-23,497444.86,39795.59,48396.18,488844.27,Paid,REP07,West,2023,1,1,0,Company_90,Startup,USA,Philadelphia
INV03036,C0534,2022-06-06,2022-07-06,555290.7,44423.26,79424.26,520289.7,Paid,REP02,West,2022,6,2,0,Company_534,Non-profit,USA,Houston
INV03037,C0868,2024-04-25,2024-05-25,300483.71,24038.7,6304.72,318217.69,Overdue,REP25,International,2024,4,2,1,Company_868,Non-profit,Canada,New York
INV03038,C0585,2023-11-29,2023-12-29,671751.61,53740.13,76402.87,649088.87,Paid,REP03,South,2023,11,4,0,Company_585,Startup,USA,London
INV03039,C0808,2024-03-08,2024-04-07,1613229.01,129058.32,3573.23,1738714.1,Paid,REP23,East,2024,3,1,0,Company_808,Startup,Canada,London
INV03040,C0627,2022-10-15,2022-11-14,457345.3,36587.62,24220.59,469712.33,Paid,REP24,West,2022,10,4,0,Company_627,Government,UK,Los Angeles
INV03041,C0474,2024-08-22,2024-09-21,492531.4,39402.51,2319.69,529614.22,Overdue,REP05,International,2024,8,3,1,Company_474,Non-profit,USA,Chicago
INV03042,C0171,2024-04-11,2024-05-11,1141466.68,91317.33,171032.55,1061751.46,Paid,REP21,East,2024,4,2,0,Company_171,Enterprise,USA,New York
INV03043,C0228,2023-10-16,2023-11-15,691973.53,55357.88,25590.56,721740.85,Overdue,REP09,East,2023,10,4,1,Company_228,SMB,France,London
INV03044,C0043,2023-06-11,2023-07-11,344165.31,27533.22,2498.89,369199.64,Paid,REP17,East,2023,6,2,0,Company_43,Government,USA,Paris
INV03045,C0782,2023-11-19,2023-12-19,1220393.03,97631.44,89480.27,1228544.2,Paid,REP06,East,2023,11,4,0,Company_782,Enterprise,France,Phoenix
INV03046,C0859,2022-02-11,2022-03-13,349794.73,27983.58,12370.05,365408.26,Cancelled,REP16,North,2022,2,1,0,Company_859,Enterprise,Germany,Berlin
INV03047,C0906,2024-10-04,2024-11-03,439712.25,35176.98,45379.87,429509.36,Paid,REP15,North,2024,10,4,0,Company_906,SMB,UK,Houston
INV03048,C0701,2024-12-11,2025-01-10,535715.4,42857.23,59527.17,519045.46,Paid,REP23,West,2024,12,4,0,Company_701,Startup,UK,Los Angeles
INV03049,C0155,2023-11-23,2023-12-23,1073375.18,85870.01,50671.01,1108574.18,Paid,REP14,South,2023,11,4,0,Company_155,Startup,Canada,Houston
INV03050,C0086,2022-12-27,2023-01-26,221895.2,17751.62,30538.26,209108.56,Paid,REP09,International,2022,12,4,0,Company_86,Enterprise,USA,New York
INV03051,C0888,2022-12-30,2023-01-29,696207.07,55696.57,42693.35,709210.29,Paid,REP22,West,2022,12,4,0,Company_888,Non-profit,USA,London
INV03052,C0282,2024-12-09,2025-01-08,463090.49,37047.24,67339.45,432798.28,Paid,REP18,North,2024,12,4,0,Company_282,Non-profit,USA,London
INV03053,C0509,2022-01-02,2022-02-01,747767.48,59821.4,102289.25,705299.63,Overdue,REP01,West,2022,1,1,1,Company_509,Non-profit,USA,Philadelphia
INV03054,C0437,2022-07-24,2022-08-23,806142.22,64491.38,11759.88,858873.72,Paid,REP23,North,2022,7,3,0,Company_437,SMB,Germany,Phoenix
INV03055,C0224,2022-05-24,2022-06-23,42461.87,3396.95,2691.9,43166.92,Paid,REP07,North,2022,5,2,0,Company_224,Government,USA,Houston
INV03056,C0932,2024-06-18,2024-07-18,189473.47,15157.88,5130.57,199500.78,Paid,REP17,East,2024,6,2,0,Company_932,Enterprise,France,Paris
INV03057,C0602,2023-04-28,2023-05-28,680011.97,54400.96,64196.18,670216.75,Pending,REP13,South,2023,4,2,1,Company_602,Government,France,New York
INV03058,C0119,2024-05-06,2024-06-05,148710.25,11896.82,7581.6,153025.47,Paid,REP06,East,2024,5,2,0,Company_119,Enterprise,USA,Berlin
INV03059,C0026,2023-04-03,2023-05-03,190977.93,15278.23,27177.48,179078.68,Paid,REP08,International,2023,4,2,0,Company_26,Startup,USA,Philadelphia
INV03060,C0927,2022-06-24,2022-07-24,1010116.76,80809.34,7737.08,1083189.02,Pending,REP19,South,2022,6,2,1,Company_927,SMB,USA,Paris
INV03061,C0785,2023-02-20,2023-03-22,813322.63,65065.81,56922.23,821466.21,Overdue,REP09,West,2023,2,1,1,Company_785,Non-profit,France,New York
INV03062,C0801,2022-10-09,2022-11-08,412199.35,32975.95,16929.99,428245.31,Paid,REP11,International,2022,10,4,0,Company_801,Startup,USA,Philadelphia
INV03063,C0915,2023-01-19,2023-02-18,359724.83,28777.99,36852.94,351649.88,Pending,REP19,West,2023,1,1,1,Company_915,Government,France,Houston
INV03064,C0319,2023-04-12,2023-05-12,451633.06,36130.64,26572.34,461191.36,Paid,REP25,North,2023,4,2,0,Company_319,SMB,Germany,New York
INV03065,C0593,2022-09-30,2022-10-30,199423.8,15953.9,4638.44,210739.26,Pending,REP11,International,2022,9,3,1,Company_593,Non-profit,USA,Berlin
INV03066,C0618,2023-05-11,2023-06-10,353671.5,28293.72,41962.12,340003.1,Paid,REP12,West,2023,5,2,0,Company_618,SMB,Canada,Paris
INV03067,C0274,2023-11-16,2023-12-16,373836.37,29906.91,40961.93,362781.35,Pending,REP15,South,2023,11,4,1,Company_274,Government,USA,New York
INV03068,C0472,2022-05-31,2022-06-30,334849.97,26788.0,5236.34,356401.63,Paid,REP12,East,2022,5,2,0,Company_472,Non-profit,USA,Paris
INV03069,C0205,2022-04-25,2022-05-25,1156658.28,92532.66,117118.64,1132072.3,Paid,REP16,International,2022,4,2,0,Company_205,Government,USA,Philadelphia
INV03070,C0638,2024-09-19,2024-10-19,188849.25,15107.94,8533.74,195423.45,Paid,REP15,West,2024,9,3,0,Company_638,Non-profit,USA,Berlin
INV03071,C0890,2022-11-07,2022-12-07,290126.25,23210.1,36403.68,276932.67,Pending,REP11,East,2022,11,4,1,Company_890,Government,UK,Philadelphia
INV03072,C0453,2023-09-16,2023-10-16,443685.64,35494.85,63028.89,416151.6,Paid,REP20,North,2023,9,3,0,Company_453,Non-profit,UK,Chicago
INV03073,C0847,2022-07-18,2022-08-17,870639.18,69651.13,3047.58,937242.73,Paid,REP19,International,2022,7,3,0,Company_847,Government,USA,Berlin
INV03074,C0620,2023-12-20,2024-01-19,815889.08,65271.13,2678.42,878481.79,Paid,REP22,West,2023,12,4,0,Company_620,Government,Germany,Dallas
INV03075,C0564,2023-01-02,2023-02-01,660732.13,52858.57,15779.15,697811.55,Paid,REP18,East,2023,1,1,0,Company_564,Government,USA,Houston
INV03076,C0601,2024-10-22,2024-11-21,911549.74,72923.98,76687.79,907785.93,Paid,REP13,North,2024,10,4,0,Company_601,Startup,USA,Berlin
INV03077,C0859,2022-02-21,2022-03-23,289803.42,23184.27,21028.07,291959.62,Overdue,REP17,International,2022,2,1,1,Company_859,Enterprise,Germany,Berlin
INV03078,C0620,2024-09-14,2024-10-14,204964.82,16397.19,16245.15,205116.86,Paid,REP18,East,2024,9,3,0,Company_620,Government,Germany,Dallas
INV03079,C0420,2023-11-10,2023-12-10,703545.84,56283.67,46642.94,713186.57,Paid,REP19,North,2023,11,4,0,Company_420,Government,USA,London
INV03080,C0466,2023-07-20,2023-08-19,671079.94,53686.4,29205.56,695560.78,Pending,REP11,East,2023,7,3,1,Company_466,SMB,UK,Phoenix
INV03081,C0253,2023-03-22,2023-04-21,718319.62,57465.57,79466.81,696318.38,Pending,REP19,West,2023,3,1,1,Company_253,Government,USA,Los Angeles
INV03082,C0986,2024-01-25,2024-02-24,122142.87,9771.43,14505.12,117409.18,Paid,REP21,North,2024,1,1,0,Company_986,Startup,France,Phoenix
INV03083,C0092,2024-07-16,2024-08-15,498539.3,39883.14,47350.84,491071.6,Paid,REP24,West,2024,7,3,0,Company_92,Enterprise,USA,Los Angeles
INV03084,C0333,2022-08-01,2022-08-31,1061653.07,84932.25,65558.52,1081026.8,Paid,REP14,South,2022,8,3,0,Company_333,Enterprise,USA,Philadelphia
INV03085,C0609,2023-09-04,2023-10-04,1311365.75,104909.26,182324.04,1233950.97,Paid,REP19,West,2023,9,3,0,Company_609,SMB,USA,London
INV03086,C0268,2023-08-28,2023-09-27,253474.72,20277.98,35267.55,238485.15,Pending,REP07,North,2023,8,3,1,Company_268,Enterprise,UK,Phoenix
INV03087,C0517,2024-07-02,2024-08-01,407124.28,32569.94,18549.47,421144.75,Paid,REP07,International,2024,7,3,0,Company_517,SMB,USA,Chicago
INV03088,C0352,2024-08-26,2024-09-25,851398.24,68111.86,84853.56,834656.54,Pending,REP17,International,2024,8,3,1,Company_352,SMB,USA,Berlin
INV03089,C0560,2022-06-05,2022-07-05,939846.87,75187.75,95363.83,919670.79,Paid,REP25,International,2022,6,2,0,Company_560,Government,USA,New York
INV03090,C0188,2024-10-23,2024-11-22,834217.87,66737.43,16867.17,884088.13,Cancelled,REP25,West,2024,10,4,0,Company_188,Enterprise,Canada,Phoenix
INV03091,C0862,2022-08-31,2022-09-30,696040.37,55683.23,11277.75,740445.85,Paid,REP09,South,2022,8,3,0,Company_862,SMB,UK,New York
INV03092,C0024,2023-03-23,2023-04-22,280714.31,22457.14,15688.12,287483.33,Paid,REP18,West,2023,3,1,0,Company_24,Enterprise,UK,Berlin
INV03093,C0459,2023-12-11,2024-01-10,503856.16,40308.49,31605.8,512558.85,Paid,REP15,South,2023,12,4,0,Company_459,SMB,Germany,Philadelphia
INV03094,C0871,2023-09-02,2023-10-02,907953.78,72636.3,113015.18,867574.9,Paid,REP23,International,2023,9,3,0,Company_871,Startup,USA,Phoenix
INV03095,C0519,2022-05-20,2022-06-19,217421.73,17393.74,6831.22,227984.25,Paid,REP21,East,2022,5,2,0,Company_519,Non-profit,USA,Dallas
INV03096,C0003,2023-04-02,2023-05-02,72468.4,5797.47,2241.0,76024.87,Paid,REP17,West,2023,4,2,0,Company_3,Startup,USA,Phoenix
INV03097,C0891,2023-10-24,2023-11-23,208032.34,16642.59,29010.69,195664.24,Paid,REP23,International,2023,10,4,0,Company_891,SMB,USA,Phoenix
INV03098,C0543,2022-12-15,2023-01-14,860581.54,68846.52,16063.09,913364.97,Paid,REP19,West,2022,12,4,0,Company_543,SMB,USA,Houston
INV03099,C0450,2024-07-11,2024-08-10,1112052.59,88964.21,25642.52,1175374.28,Overdue,REP19,West,2024,7,3,1,Company_450,SMB,Germany,London
INV03100,C0454,2024-12-12,2025-01-11,626036.09,50082.89,29195.44,646923.54,Paid,REP24,East,2024,12,4,0,Company_454,Non-profit,UK,London
INV03101,C0604,2022-11-27,2022-12-27,1549844.18,123987.53,83206.37,1590625.34,Overdue,REP12,East,2022,11,4,1,Company_604,Government,France,Philadelphia
INV03102,C0668,2022-02-27,2022-03-29,979239.0,78339.12,20921.49,1036656.63,Paid,REP12,North,2022,2,1,0,Company_668,Enterprise,USA,Los Angeles
INV03103,C0787,2022-12-02,2023-01-01,891268.55,71301.48,39533.88,923036.15,Paid,REP01,West,2022,12,4,0,Company_787,SMB,USA,Chicago
INV03104,C0147,2022-06-20,2022-07-20,663533.84,53082.71,36705.35,679911.2,Paid,REP10,North,2022,6,2,0,Company_147,Government,Germany,New York
INV03105,C0942,2022-05-25,2022-06-24,426405.49,34112.44,37298.83,423219.1,Pending,REP11,North,2022,5,2,1,Company_942,Non-profit,USA,London
INV03106,C0837,2022-08-04,2022-09-03,722342.34,57787.39,61009.59,719120.14,Pending,REP09,West,2022,8,3,1,Company_837,SMB,USA,Phoenix
INV03107,C0902,2023-05-14,2023-06-13,69376.4,5550.11,9566.03,65360.48,Paid,REP25,South,2023,5,2,0,Company_902,Enterprise,USA,Dallas
INV03108,C0304,2022-03-30,2022-04-29,431383.79,34510.7,9866.55,456027.94,Overdue,REP11,North,2022,3,1,1,Company_304,Non-profit,France,Dallas
INV03109,C0496,2022-07-07,2022-08-06,526957.36,42156.59,31901.57,537212.38,Overdue,REP07,West,2022,7,3,1,Company_496,Enterprise,USA,Berlin
INV03110,C0372,2022-11-05,2022-12-05,587608.31,47008.66,38805.62,595811.35,Paid,REP11,South,2022,11,4,0,Company_372,Government,USA,London
INV03111,C0610,2022-05-11,2022-06-10,345408.45,27632.68,8727.76,364313.37,Paid,REP24,West,2022,5,2,0,Company_610,Enterprise,USA,Los Angeles
INV03112,C0758,2024-07-26,2024-08-25,348861.73,27908.94,34014.31,342756.36,Paid,REP13,West,2024,7,3,0,Company_758,SMB,UK,New York
INV03113,C0373,2022-05-07,2022-06-06,105609.9,8448.79,1491.65,112567.04,Cancelled,REP15,International,2022,5,2,0,Company_373,SMB,UK,Houston
INV03114,C0099,2022-10-06,2022-11-05,417080.82,33366.47,45640.01,404807.28,Paid,REP12,East,2022,10,4,0,Company_99,SMB,UK,Dallas
INV03115,C0831,2022-02-20,2022-03-22,67703.68,5416.29,987.15,72132.82,Paid,REP02,North,2022,2,1,0,Company_831,Government,Canada,Berlin
INV03116,C0553,2022-03-17,2022-04-16,625370.04,50029.6,41877.98,633521.66,Paid,REP14,East,2022,3,1,0,Company_553,SMB,Canada,Chicago
INV03117,C0083,2023-03-19,2023-04-18,70775.64,5662.05,2757.0,73680.69,Paid,REP21,West,2023,3,1,0,Company_83,Non-profit,UK,London
INV03118,C0461,2022-04-01,2022-05-01,13694.04,1095.52,993.28,13796.28,Paid,REP02,West,2022,4,2,0,Company_461,Enterprise,UK,Chicago
INV03119,C0558,2024-08-03,2024-09-02,402966.18,32237.29,36795.03,398408.44,Paid,REP18,East,2024,8,3,0,Company_558,Non-profit,UK,London
INV03120,C0350,2024-03-09,2024-04-08,1135965.08,90877.21,25595.48,1201246.81,Paid,REP25,West,2024,3,1,0,Company_350,Non-profit,USA,Berlin
INV03121,C0398,2022-05-14,2022-06-13,176136.95,14090.96,6888.55,183339.36,Paid,REP19,North,2022,5,2,0,Company_398,Startup,USA,Chicago
INV03122,C0564,2024-01-19,2024-02-18,109783.96,8782.72,3908.97,114657.71,Overdue,REP07,North,2024,1,1,1,Company_564,Government,USA,Houston
INV03123,C0986,2024-05-29,2024-06-28,114643.87,9171.51,9896.56,113918.82,Paid,REP24,East,2024,5,2,0,Company_986,Startup,France,Phoenix
INV03124,C0823,2023-03-31,2023-04-30,186266.58,14901.33,9545.16,191622.75,Cancelled,REP15,South,2023,3,1,0,Company_823,SMB,USA,Los Angeles
INV03125,C0661,2022-02-09,2022-03-11,460383.77,36830.7,52957.37,444257.1,Paid,REP23,South,2022,2,1,0,Company_661,Non-profit,USA,Dallas
INV03126,C0230,2022-05-10,2022-06-09,711463.19,56917.06,66384.08,701996.17,Paid,REP03,North,2022,5,2,0,Company_230,Government,USA,New York
INV03127,C0337,2023-11-15,2023-12-15,628099.88,50247.99,73965.55,604382.32,Pending,REP20,South,2023,11,4,1,Company_337,Enterprise,USA,Paris
INV03128,C0847,2022-04-06,2022-05-06,202472.36,16197.79,3372.49,215297.66,Overdue,REP24,West,2022,4,2,1,Company_847,Government,USA,Berlin
INV03129,C0231,2023-04-11,2023-05-11,823876.74,65910.14,66650.52,823136.36,Paid,REP03,South,2023,4,2,0,Company_231,SMB,Canada,Dallas
INV03130,C0138,2022-05-20,2022-06-19,66518.81,5321.5,7469.37,64370.94,Paid,REP05,International,2022,5,2,0,Company_138,SMB,UK,Dallas
INV03131,C0402,2024-01-03,2024-02-02,290060.77,23204.86,35288.32,277977.31,Paid,REP21,East,2024,1,1,0,Company_402,Non-profit,USA,Phoenix
INV03132,C0692,2023-10-21,2023-11-20,420451.72,33636.14,36199.78,417888.08,Paid,REP12,West,2023,10,4,0,Company_692,Non-profit,France,Los Angeles
INV03133,C0812,2023-09-15,2023-10-15,595080.51,47606.44,78878.12,563808.83,Pending,REP03,North,2023,9,3,1,Company_812,SMB,USA,Dallas
INV03134,C0205,2023-01-30,2023-03-01,147423.74,11793.9,6750.23,152467.41,Overdue,REP15,East,2023,1,1,1,Company_205,Government,USA,Philadelphia
INV03135,C0339,2022-01-10,2022-02-09,48752.48,3900.2,3589.12,49063.56,Overdue,REP04,International,2022,1,1,1,Company_339,Non-profit,France,Dallas
INV03136,C0981,2024-02-17,2024-03-18,1021243.19,81699.46,12082.93,1090859.72,Paid,REP04,North,2024,2,1,0,Company_981,Startup,USA,New York
INV03137,C0746,2023-01-06,2023-02-05,940968.34,75277.47,234.72,1016011.09,Paid,REP03,East,2023,1,1,0,Company_746,Startup,USA,Houston
INV03138,C0249,2022-07-26,2022-08-25,516373.58,41309.89,31996.31,525687.16,Paid,REP06,West,2022,7,3,0,Company_249,Government,USA,New York
INV03139,C0133,2024-10-11,2024-11-10,1290192.88,103215.43,184957.82,1208450.49,Paid,REP24,North,2024,10,4,0,Company_133,Government,USA,Phoenix
INV03140,C0585,2022-04-10,2022-05-10,291089.28,23287.14,35412.32,278964.1,Pending,REP17,International,2022,4,2,1,Company_585,Startup,USA,London
INV03141,C0558,2022-08-28,2022-09-27,589062.44,47125.0,85683.13,550504.31,Paid,REP24,West,2022,8,3,0,Company_558,Non-profit,UK,London
INV03142,C0333,2024-04-27,2024-05-27,164539.47,13163.16,16997.52,160705.11,Paid,REP08,West,2024,4,2,0,Company_333,Enterprise,USA,Philadelphia
INV03143,C0437,2022-10-02,2022-11-01,313563.1,25085.05,10508.68,328139.47,Paid,REP11,South,2022,10,4,0,Company_437,SMB,Germany,Phoenix
INV03144,C0404,2023-04-23,2023-05-23,710415.94,56833.28,10369.45,756879.77,Paid,REP05,East,2023,4,2,0,Company_404,Non-profit,USA,Dallas
INV03145,C0762,2024-04-17,2024-05-17,90219.05,7217.52,1493.2,95943.37,Paid,REP02,South,2024,4,2,0,Company_762,Startup,UK,Berlin
INV03146,C0076,2022-07-31,2022-08-30,161773.29,12941.86,22242.09,152473.06,Paid,REP19,North,2022,7,3,0,Company_76,SMB,UK,Dallas
INV03147,C0322,2022-07-26,2022-08-25,591474.63,47317.97,77177.96,561614.64,Paid,REP05,South,2022,7,3,0,Company_322,SMB,France,Los Angeles
INV03148,C0701,2022-11-21,2022-12-21,687613.1,55009.05,77055.39,665566.76,Paid,REP16,North,2022,11,4,0,Company_701,Startup,UK,Los Angeles
INV03149,C0267,2024-07-18,2024-08-17,61435.44,4914.84,526.4,65823.88,Cancelled,REP10,South,2024,7,3,0,Company_267,Government,UK,Los Angeles
INV03150,C0751,2024-05-24,2024-06-23,1000270.5,80021.64,144057.74,936234.4,Paid,REP19,West,2024,5,2,0,Company_751,Government,UK,Paris
INV03151,C0606,2022-03-10,2022-04-09,1132628.37,90610.27,113235.5,1110003.14,Overdue,REP16,South,2022,3,1,1,Company_606,Startup,USA,Houston
INV03152,C0941,2023-08-04,2023-09-03,89772.82,7181.83,10090.68,86863.97,Overdue,REP14,West,2023,8,3,1,Company_941,SMB,Canada,New York
INV03153,C0291,2023-01-04,2023-02-03,211669.3,16933.54,17785.98,210816.86,Paid,REP12,North,2023,1,1,0,Company_291,Startup,USA,Los Angeles
INV03154,C0476,2022-10-13,2022-11-12,354151.45,28332.12,6521.03,375962.54,Paid,REP07,North,2022,10,4,0,Company_476,Non-profit,Canada,Paris
INV03155,C0879,2024-03-09,2024-04-08,337950.63,27036.05,44011.82,320974.86,Paid,REP08,West,2024,3,1,0,Company_879,Non-profit,USA,Paris
INV03156,C0565,2023-12-01,2023-12-31,246736.52,19738.92,30424.52,236050.92,Paid,REP23,International,2023,12,4,0,Company_565,Government,USA,Dallas
INV03157,C0385,2023-04-02,2023-05-02,991274.61,79301.97,117767.2,952809.38,Cancelled,REP14,South,2023,4,2,0,Company_385,Non-profit,UK,Houston
INV03158,C0449,2022-03-25,2022-04-24,231981.91,18558.55,7674.44,242866.02,Paid,REP25,South,2022,3,1,0,Company_449,Enterprise,USA,Los Angeles
INV03159,C0562,2022-06-28,2022-07-28,457087.0,36566.96,21536.93,472117.03,Paid,REP22,South,2022,6,2,0,Company_562,Enterprise,France,London
INV03160,C0370,2024-01-02,2024-02-01,82782.0,6622.56,1655.32,87749.24,Paid,REP01,International,2024,1,1,0,Company_370,Non-profit,UK,New York
INV03161,C0773,2023-02-25,2023-03-27,165569.51,13245.56,19777.23,159037.84,Paid,REP02,North,2023,2,1,0,Company_773,Government,UK,Los Angeles
INV03162,C0529,2023-01-22,2023-02-21,541021.31,43281.7,70458.53,513844.48,Paid,REP16,West,2023,1,1,0,Company_529,Non-profit,Germany,New York
INV03163,C0928,2022-10-08,2022-11-07,1090135.63,87210.85,108217.95,1069128.53,Pending,REP25,West,2022,10,4,1,Company_928,Government,Germany,Dallas
INV03164,C0319,2023-08-20,2023-09-19,773467.43,61877.39,85834.15,749510.67,Paid,REP13,International,2023,8,3,0,Company_319,SMB,Germany,New York
INV03165,C0848,2022-12-14,2023-01-13,427431.81,34194.54,8069.59,453556.76,Paid,REP01,North,2022,12,4,0,Company_848,Startup,USA,Phoenix
INV03166,C0789,2022-07-25,2022-08-24,338103.56,27048.28,37847.54,327304.3,Paid,REP22,East,2022,7,3,0,Company_789,Enterprise,France,Houston
INV03167,C0771,2023-02-09,2023-03-11,272760.36,21820.83,10821.24,283759.95,Paid,REP03,East,2023,2,1,0,Company_771,Non-profit,Canada,Houston
INV03168,C0180,2022-10-24,2022-11-23,365430.13,29234.41,51511.87,343152.67,Paid,REP25,West,2022,10,4,0,Company_180,Enterprise,France,Berlin
INV03169,C0284,2022-11-27,2022-12-27,107860.94,8628.88,14241.01,102248.81,Cancelled,REP08,South,2022,11,4,0,Company_284,Government,USA,New York
INV03170,C0796,2023-04-27,2023-05-27,567510.92,45400.87,79691.94,533219.85,Overdue,REP05,East,2023,4,2,1,Company_796,SMB,USA,Berlin
INV03171,C0723,2023-01-31,2023-03-02,885496.08,70839.69,25123.35,931212.42,Paid,REP20,East,2023,1,1,0,Company_723,SMB,UK,Dallas
INV03172,C0995,2023-11-25,2023-12-25,130280.36,10422.43,14413.85,126288.94,Paid,REP13,North,2023,11,4,0,Company_995,Non-profit,France,Dallas
INV03173,C0244,2024-01-14,2024-02-13,27247.08,2179.77,1415.29,28011.56,Paid,REP21,North,2024,1,1,0,Company_244,Startup,USA,Houston
INV03174,C0067,2024-06-01,2024-07-01,589534.62,47162.77,8484.16,628213.23,Paid,REP23,North,2024,6,2,0,Company_67,SMB,USA,New York
INV03175,C0256,2023-08-10,2023-09-09,26897.67,2151.81,3169.37,25880.11,Paid,REP17,East,2023,8,3,0,Company_256,Startup,USA,Berlin
INV03176,C0002,2024-07-16,2024-08-15,125069.1,10005.53,6230.26,128844.37,Overdue,REP15,North,2024,7,3,1,Company_2,Non-profit,Germany,Houston
INV03177,C0384,2023-02-12,2023-03-14,624381.16,49950.49,86017.92,588313.73,Overdue,REP21,North,2023,2,1,1,Company_384,Government,UK,Houston
INV03178,C0555,2022-12-13,2023-01-12,862742.13,69019.37,7528.44,924233.06,Paid,REP25,West,2022,12,4,0,Company_555,Non-profit,Germany,Berlin
INV03179,C0863,2022-01-02,2022-02-01,666171.91,53293.75,10559.47,708906.19,Overdue,REP01,South,2022,1,1,1,Company_863,Startup,USA,London
INV03180,C0387,2024-03-22,2024-04-21,860091.79,68807.34,74980.36,853918.77,Paid,REP03,North,2024,3,1,0,Company_387,SMB,Germany,Houston
INV03181,C0828,2024-05-14,2024-06-13,172607.62,13808.61,15897.04,170519.19,Paid,REP16,East,2024,5,2,0,Company_828,Government,USA,London
INV03182,C0209,2022-01-09,2022-02-08,1013436.59,81074.93,122420.68,972090.84,Paid,REP17,West,2022,1,1,0,Company_209,Government,UK,London
INV03183,C0176,2023-09-02,2023-10-02,889456.3,71156.5,81731.36,878881.44,Overdue,REP01,East,2023,9,3,1,Company_176,SMB,USA,London
INV03184,C0482,2022-10-01,2022-10-31,1128.35,90.27,156.09,1062.53,Paid,REP14,North,2022,10,4,0,Company_482,Government,Germany,Los Angeles
INV03185,C0194,2023-05-04,2023-06-03,317983.88,25438.71,14830.32,328592.27,Paid,REP22,East,2023,5,2,0,Company_194,SMB,Germany,Berlin
INV03186,C0740,2022-08-19,2022-09-18,52607.52,4208.6,6678.13,50137.99,Paid,REP20,International,2022,8,3,0,Company_740,Non-profit,France,Chicago
INV03187,C0181,2024-09-11,2024-10-11,668866.89,53509.35,74808.24,647568.0,Pending,REP01,West,2024,9,3,1,Company_181,Enterprise,UK,Philadelphia
INV03188,C0977,2024-08-18,2024-09-17,358685.72,28694.86,40896.46,346484.12,Paid,REP20,West,2024,8,3,0,Company_977,Non-profit,UK,Phoenix
INV03189,C0028,2024-09-10,2024-10-10,965464.75,77237.18,57730.06,984971.87,Paid,REP11,South,2024,9,3,0,Company_28,SMB,USA,Chicago
INV03190,C0728,2023-08-30,2023-09-29,297814.74,23825.18,11843.23,309796.69,Paid,REP25,International,2023,8,3,0,Company_728,SMB,Canada,Philadelphia
INV03191,C0285,2022-03-08,2022-04-07,311839.2,24947.14,35222.81,301563.53,Paid,REP20,South,2022,3,1,0,Company_285,Enterprise,USA,Dallas
INV03192,C0389,2024-08-21,2024-09-20,833542.35,66683.39,70868.83,829356.91,Paid,REP23,North,2024,8,3,0,Company_389,Enterprise,France,Phoenix
INV03193,C0020,2022-07-24,2022-08-23,276579.92,22126.39,34734.0,263972.31,Pending,REP10,West,2022,7,3,1,Company_20,Government,USA,Paris
INV03194,C0913,2023-10-16,2023-11-15,601692.6,48135.41,63230.68,586597.33,Pending,REP19,West,2023,10,4,1,Company_913,Startup,UK,Houston
INV03195,C0566,2022-08-15,2022-09-14,16689.68,1335.17,2094.28,15930.57,Overdue,REP09,North,2022,8,3,1,Company_566,Government,USA,Chicago
INV03196,C0739,2023-08-04,2023-09-03,461348.16,36907.85,49081.51,449174.5,Overdue,REP24,North,2023,8,3,1,Company_739,Government,Germany,Los Angeles
