customer_id,age,gender,city_tier,loyalty_years,preferred_category,churned
CUST01210,63,M,3,5.93,Home & Garden,0
CUST01211,20,F,1,1.33,Home & Garden,0
CUST01212,58,F,1,11.89,Food & Beverage,1
CUST01213,69,F,3,4.52,Electronics,0
CUST01214,22,M,1,2.24,Sports,1
CUST01215,29,M,2,3.06,Food & Beverage,0
CUST01216,18,M,3,0.86,Clothing,0
CUST01217,73,F,2,0.95,Home & Garden,0
CUST01218,73,M,2,2.44,Clothing,0
CUST01219,57,M,1,3.6,Groceries,0
CUST01220,40,M,1,0.02,Toys,0
CUST01221,70,M,3,3.08,Beauty,0
CUST01222,18,F,2,11.02,Beauty,0
CUST01223,51,F,2,2.09,Groceries,0
CUST01224,45,F,3,3.64,Sports,0
CUST01225,54,M,2,11.38,Clothing,0
CUST01226,49,M,3,1.91,Electronics,0
CUST01227,69,M,2,1.92,Electronics,0
CUST01228,30,M,2,10.99,Food & Beverage,1
CUST01229,37,M,3,1.03,Books,0
CUST01230,46,F,1,2.69,Automotive,0
CUST01231,38,F,2,4.56,Sports,0
CUST01232,65,F,1,15.39,Clothing,0
CUST01233,29,M,3,5.01,Food & Beverage,0
CUST01234,49,F,1,0.21,Beauty,0
CUST01235,27,M,1,0.81,Beauty,0
CUST01236,23,F,1,3.54,Food & Beverage,0
CUST01237,35,M,3,1.23,Beauty,0
CUST01238,46,F,3,0.82,Groceries,0
CUST01239,38,M,3,2.42,Groceries,0
CUST01240,47,M,1,9.82,Automotive,0
CUST01241,59,F,3,10.15,Electronics,1
CUST01242,56,M,1,0.24,Toys,0
CUST01243,20,M,1,1.33,Clothing,1
CUST01244,58,F,1,3.59,Beauty,0
CUST01245,44,F,2,0.83,Clothing,0
CUST01246,71,M,1,7.65,Sports,1
CUST01247,68,M,3,11.27,Groceries,1
CUST01248,27,F,2,0.29,Food & Beverage,1
CUST01249,69,F,2,3.16,Sports,0
CUST01250,21,F,3,4.78,Home & Garden,0
CUST01251,29,M,1,0.52,Food & Beverage,0
CUST01252,24,F,2,0.54,Sports,1
CUST01253,41,F,3,2.28,Sports,0
CUST01254,54,F,2,6.75,Clothing,0
CUST01255,26,M,3,5.57,Groceries,0
CUST01256,62,F,2,5.06,Sports,0
CUST01257,45,F,1,0.69,Clothing,0
CUST01258,42,F,2,1.04,Home & Garden,0
CUST01259,40,F,2,0.01,Electronics,0
CUST01260,49,F,1,2.96,Toys,0
CUST01261,71,M,3,0.14,Toys,0
CUST01262,65,F,2,5.72,Clothing,1
CUST01263,30,M,1,0.21,Books,0
CUST01264,65,F,2,3.0,Home & Garden,0
CUST01265,61,F,2,6.05,Electronics,0
CUST01266,65,M,2,2.24,Books,0
CUST01267,72,M,1,4.13,Clothing,1
CUST01268,49,M,3,0.09,Beauty,1
CUST01269,20,F,1,0.74,Clothing,0
CUST01270,34,M,3,6.32,Groceries,1
CUST01271,70,F,3,0.72,Beauty,0
CUST01272,31,M,3,3.8,Food & Beverage,0
CUST01273,62,M,3,2.23,Home & Garden,1
CUST01274,58,F,2,0.36,Beauty,0
CUST01275,50,M,2,5.24,Beauty,0
CUST01276,26,F,1,4.08,Food & Beverage,0
CUST01277,62,F,2,5.03,Clothing,0
CUST01278,73,F,2,4.3,Books,0
CUST01279,60,F,3,5.86,Electronics,1
CUST01280,35,M,2,3.82,Beauty,0
CUST01281,24,F,1,2.7,Books,0
CUST01282,58,F,3,0.17,Sports,1
CUST01283,27,M,2,1.04,Automotive,0
CUST01284,49,M,2,4.06,Toys,1
CUST01285,52,M,3,0.01,Sports,1
CUST01286,64,F,1,4.01,Groceries,1
CUST01287,56,M,3,3.43,Home & Garden,0
CUST01288,44,F,2,7.09,Home & Garden,0
CUST01289,25,F,3,1.38,Clothing,0
CUST01290,68,F,3,1.86,Electronics,1
CUST01291,43,M,2,6.43,Electronics,0
CUST01292,28,M,2,2.73,Clothing,0
CUST01293,74,F,1,1.95,Automotive,0
CUST01294,70,F,1,2.08,Clothing,1
CUST01295,24,F,2,1.54,Automotive,0
CUST01296,28,M,2,4.45,Books,1
CUST01297,42,M,1,2.32,Beauty,1
CUST01298,62,M,1,0.8,Toys,1
CUST01299,59,F,3,4.78,Sports,0
CUST01300,57,M,1,2.43,Automotive,1
CUST01301,51,F,2,1.4,Beauty,0
CUST01302,44,M,2,9.16,Groceries,0
CUST01303,70,M,1,4.66,Toys,0
CUST01304,24,F,3,0.77,Electronics,0
CUST01305,30,F,2,0.58,Clothing,0
CUST01306,48,M,3,1.63,Electronics,1
CUST01307,68,M,2,7.06,Electronics,0
CUST01308,58,F,2,3.9,Food & Beverage,0
CUST01309,70,F,3,8.79,Food & Beverage,0
CUST01310,25,F,1,5.55,Sports,1
CUST01311,45,F,1,4.15,Sports,0
CUST01312,69,M,1,3.93,Automotive,0
CUST01313,60,F,3,1.16,Clothing,0
CUST01314,55,F,3,0.62,Automotive,0
CUST01315,69,M,2,4.0,Automotive,0
CUST01316,52,F,1,1.07,Groceries,0
CUST01317,47,F,1,8.59,Automotive,0
CUST01318,45,M,2,0.06,Clothing,1
CUST01319,57,M,3,1.01,Food & Beverage,0
CUST01320,64,M,3,0.46,Clothing,0
CUST01321,73,F,1,1.36,Food & Beverage,1
CUST01322,64,M,1,0.7,Home & Garden,0
CUST01323,45,F,1,2.33,Sports,0
CUST01324,42,M,3,0.31,Sports,1
CUST01325,63,F,2,0.17,Automotive,1
CUST01326,28,F,2,1.39,Electronics,0
CUST01327,18,M,3,5.16,Groceries,0
CUST01328,70,M,1,0.6,Groceries,1
CUST01329,19,F,1,1.41,Automotive,0
CUST01330,34,F,1,0.6,Toys,0
CUST01331,49,M,2,0.17,Electronics,0
CUST01332,70,F,3,0.58,Books,1
CUST01333,36,M,2,3.89,Books,1
CUST01334,47,F,1,0.51,Clothing,1
CUST01335,59,F,1,0.16,Beauty,1
CUST01336,34,M,1,1.71,Beauty,1
CUST01337,50,F,2,1.23,Beauty,0
CUST01338,60,M,2,2.78,Sports,0
CUST01339,24,F,3,1.15,Groceries,1
CUST01340,46,M,2,3.02,Home & Garden,0
CUST01341,20,F,3,0.22,Sports,1
CUST01342,57,M,3,1.41,Groceries,1
CUST01343,66,F,3,6.46,Automotive,0
CUST01344,66,M,3,1.88,Clothing,0
CUST01345,58,M,1,2.95,Automotive,1
CUST01346,67,F,2,3.96,Clothing,0
CUST01347,60,F,1,1.47,Food & Beverage,1
CUST01348,45,F,3,2.84,Home & Garden,1
CUST01349,29,F,3,10.42,Toys,0
CUST01350,22,M,2,1.95,Electronics,0
CUST01351,18,F,3,1.25,Groceries,0
CUST01352,30,M,2,2.44,Beauty,0
CUST01353,54,M,2,1.96,Books,1
CUST01354,22,M,3,5.27,Food & Beverage,0
CUST01355,32,F,1,4.94,Toys,1
CUST01356,34,F,2,6.4,Home & Garden,0
CUST01357,48,M,2,3.61,Groceries,0
CUST01358,40,F,2,1.36,Clothing,0
CUST01359,60,M,1,0.0,Automotive,0
CUST01360,67,F,1,1.32,Books,0
CUST01361,32,F,3,3.31,Groceries,1
CUST01362,45,M,2,2.18,Sports,1
CUST01363,20,F,2,2.52,Toys,0
CUST01364,37,F,1,1.21,Food & Beverage,1
CUST01365,19,M,2,3.17,Toys,1
CUST01366,32,M,3,1.2,Toys,0
CUST01367,26,M,2,1.91,Groceries,1
CUST01368,37,F,2,0.37,Toys,1
CUST01369,27,F,1,1.33,Groceries,0
CUST01370,47,F,3,2.28,Toys,1
CUST01371,27,F,2,2.01,Sports,0
CUST01372,49,F,1,0.75,Electronics,1
CUST01373,64,F,3,3.16,Electronics,0
CUST01374,28,F,2,6.86,Home & Garden,0
CUST01375,20,F,3,2.31,Electronics,0
CUST01376,42,F,3,0.92,Books,0
CUST01377,74,F,3,1.74,Electronics,0
CUST01378,30,F,1,2.65,Electronics,0
CUST01379,30,F,1,1.01,Food & Beverage,1
CUST01380,57,M,2,2.38,Sports,0
CUST01381,40,F,1,1.57,Groceries,0
CUST01382,25,F,1,5.02,Electronics,0
CUST01383,67,M,3,5.32,Beauty,1
CUST01384,63,F,3,7.81,Food & Beverage,1
CUST01385,27,M,2,0.44,Sports,1
CUST01386,70,M,2,2.38,Food & Beverage,0
CUST01387,41,M,1,1.51,Food & Beverage,1
CUST01388,37,F,1,1.83,Automotive,0
CUST01389,71,M,3,0.86,Groceries,1
CUST01390,26,F,2,1.04,Electronics,0
CUST01391,68,M,1,3.82,Electronics,0
CUST01392,41,M,2,2.92,Sports,0
CUST01393,39,M,3,1.44,Beauty,0
CUST01394,32,M,2,3.88,Food & Beverage,1
CUST01395,53,F,3,1.42,Books,0
CUST01396,21,M,1,2.37,Clothing,0
CUST01397,63,M,1,2.66,Electronics,1
CUST01398,60,F,3,2.93,Sports,0
CUST01399,72,F,2,0.09,Toys,0
CUST01400,21,M,3,0.23,Books,1
CUST01401,60,F,1,4.18,Groceries,0
CUST01402,40,M,1,1.94,Sports,1
CUST01403,27,M,2,2.3,Home & Garden,0
CUST01404,32,F,1,8.05,Beauty,0
CUST01405,57,M,3,2.35,Home & Garden,0
CUST01406,29,F,2,3.27,Sports,0
CUST01407,51,M,2,2.92,Sports,1
CUST01408,64,F,2,1.14,Toys,0
CUST01409,40,M,2,1.43,Beauty,1
CUST01410,44,F,1,4.16,Clothing,0
CUST01411,42,M,2,0.29,Sports,1
CUST01412,71,F,3,9.85,Beauty,1
CUST01413,34,F,2,3.15,Automotive,0
CUST01414,40,F,3,3.39,Books,0
CUST01415,73,M,2,0.86,Groceries,1
CUST01416,32,F,2,0.66,Toys,1
CUST01417,40,F,2,3.75,Home & Garden,0
CUST01418,39,F,2,0.61,Home & Garden,0
CUST01419,37,F,2,3.4,Electronics,0
CUST01420,61,M,2,2.75,Toys,1
CUST01421,18,M,2,1.04,Home & Garden,1
CUST01422,35,M,3,0.05,Toys,0
CUST01423,61,F,1,3.49,Food & Beverage,1
CUST01424,49,M,3,3.23,Toys,0
CUST01425,30,F,2,2.96,Groceries,0
CUST01426,39,F,2,8.52,Sports,0
CUST01427,41,F,1,1.09,Sports,1
CUST01428,35,M,2,2.19,Sports,0
CUST01429,21,F,2,2.45,Clothing,1
CUST01430,22,F,2,0.81,Home & Garden,1
CUST01431,51,M,1,7.47,Automotive,1
CUST01432,65,F,1,4.66,Sports,1
CUST01433,19,F,2,2.41,Automotive,0
CUST01434,29,M,2,2.08,Clothing,0
CUST01435,32,M,1,0.06,Groceries,1
CUST01436,39,F,1,3.64,Food & Beverage,0
CUST01437,27,F,2,0.95,Electronics,0
CUST01438,61,F,2,0.94,Automotive,0
CUST01439,49,M,3,0.07,Home & Garden,1
CUST01440,48,M,2,2.6,Automotive,0
CUST01441,49,F,3,3.3,Toys,1
CUST01442,56,M,3,4.21,Home & Garden,1
CUST01443,35,F,1,9.11,Electronics,1
CUST01444,22,F,1,1.77,Home & Garden,1
CUST01445,28,M,2,2.21,Electronics,0
CUST01446,64,F,2,0.79,Beauty,0
CUST01447,51,F,2,0.54,Books,0
CUST01448,38,F,3,9.98,Toys,0
CUST01449,31,M,1,6.15,Beauty,0
CUST01450,58,M,3,4.02,Toys,0
CUST01451,67,M,3,0.97,Toys,1
CUST01452,62,F,1,5.12,Food & Beverage,0
CUST01453,56,F,2,6.59,Automotive,0
CUST01454,32,M,2,9.78,Clothing,0
CUST01455,53,F,3,3.46,Groceries,0
CUST01456,32,F,2,0.67,Clothing,0
CUST01457,69,M,2,3.33,Electronics,0
CUST01458,70,M,3,3.95,Toys,1
CUST01459,36,M,3,3.2,Beauty,0
CUST01460,72,M,1,4.31,Automotive,0
CUST01461,40,M,1,0.38,Home & Garden,0
CUST01462,67,M,3,2.47,Electronics,1
CUST01463,71,F,2,4.33,Books,0
CUST01464,22,F,1,7.86,Books,0
CUST01465,47,F,3,10.71,Food & Beverage,0
CUST01466,63,F,1,2.99,Automotive,1
CUST01467,48,F,1,2.36,Beauty,0
CUST01468,39,F,1,0.61,Food & Beverage,1
CUST01469,43,F,2,2.8,Beauty,0
CUST01470,66,M,3,8.06,Toys,0
CUST01471,52,F,3,1.22,Books,1
CUST01472,61,F,3,0.53,Home & Garden,1
CUST01473,66,M,2,2.81,Food & Beverage,1
CUST01474,69,M,1,4.1,Groceries,0
CUST01475,39,F,1,2.71,Beauty,0
CUST01476,25,F,3,0.43,Books,1
CUST01477,49,M,2,3.12,Toys,1
CUST01478,71,F,3,7.17,Electronics,0
CUST01479,65,F,3,0.15,Automotive,0
CUST01480,55,F,1,3.31,Food & Beverage,0
CUST01481,41,F,3,3.08,Electronics,0
CUST01482,72,M,1,2.27,Home & Garden,1
CUST01483,35,M,2,4.08,Sports,0
CUST01484,56,F,2,1.1,Clothing,0
CUST01485,64,M,1,1.72,Electronics,1
CUST01486,19,M,1,4.38,Clothing,0
CUST01487,65,M,1,1.48,Sports,0
CUST01488,42,M,2,9.73,Books,0
CUST01489,44,F,3,2.03,Books,0
CUST01490,51,F,2,0.73,Clothing,1
CUST01491,45,F,1,5.96,Toys,0
CUST01492,58,M,2,1.19,Groceries,1
CUST01493,44,M,2,2.59,Books,0
CUST01494,57,M,3,3.81,Sports,0
CUST01495,69,F,2,2.45,Toys,0
CUST01496,23,F,3,9.23,Electronics,0
CUST01497,39,M,3,1.33,Beauty,0
CUST01498,28,F,1,2.44,Sports,0
CUST01499,56,F,3,0.03,Toys,0
CUST01500,54,F,3,16.18,Automotive,0
CUST01501,28,M,2,0.9,Groceries,0
CUST01502,44,M,3,2.69,Beauty,1
CUST01503,54,M,2,3.72,Toys,1
CUST01504,71,F,2,4.96,Home & Garden,0
CUST01505,65,F,3,3.15,Toys,0
CUST01506,21,F,3,2.15,Electronics,0
CUST01507,32,F,1,2.78,Sports,0
CUST01508,62,M,2,6.87,Home & Garden,1
CUST01509,74,M,3,0.86,Beauty,0
CUST01510,44,F,1,5.81,Electronics,1
CUST01511,35,M,3,1.41,Automotive,0
CUST01512,49,M,1,1.33,Automotive,1
CUST01513,64,M,3,1.23,Books,1
CUST01514,44,M,1,2.91,Toys,1
CUST01515,28,F,3,2.2,Home & Garden,0
CUST01516,35,M,2,5.31,Books,1
CUST01517,68,F,3,0.11,Automotive,0
CUST01518,42,M,3,3.05,Groceries,0
CUST01519,60,F,1,0.94,Sports,0
CUST01520,43,F,1,2.88,Books,0
CUST01521,25,F,1,0.61,Food & Beverage,0
CUST01522,72,M,1,3.91,Sports,1
CUST01523,72,M,1,4.48,Home & Garden,0
CUST01524,32,M,3,10.12,Electronics,0
CUST01525,27,M,1,10.12,Beauty,1
CUST01526,45,M,3,5.44,Sports,0
CUST01527,53,M,1,7.77,Clothing,0
CUST01528,64,M,2,2.89,Books,1
CUST01529,43,M,1,0.84,Toys,0
CUST01530,58,M,3,2.64,Automotive,0
CUST01531,67,M,2,3.79,Clothing,0
CUST01532,41,M,1,4.14,Clothing,0
CUST01533,69,M,2,0.13,Sports,0
CUST01534,38,F,3,1.04,Food & Beverage,0
CUST01535,37,F,1,1.25,Beauty,0
CUST01536,36,F,2,2.86,Home & Garden,0
CUST01537,26,F,2,3.48,Automotive,0
CUST01538,66,F,3,7.07,Automotive,1
CUST01539,58,F,3,0.27,Toys,1
CUST01540,48,M,1,2.72,Home & Garden,1
CUST01541,61,F,3,3.41,Home & Garden,1
CUST01542,34,M,2,2.97,Home & Garden,0
CUST01543,22,F,2,9.28,Electronics,1
CUST01544,48,M,1,0.86,Toys,0
CUST01545,46,F,3,7.76,Electronics,0
CUST01546,34,M,2,8.41,Electronics,0
CUST01547,47,F,2,22.57,Automotive,1
CUST01548,65,F,3,0.96,Beauty,1
CUST01549,28,F,3,1.25,Clothing,1
CUST01550,56,F,3,3.24,Food & Beverage,0
CUST01551,22,F,1,7.25,Electronics,0
CUST01552,70,M,2,6.72,Electronics,0
CUST01553,35,F,1,0.02,Toys,1
CUST01554,68,M,1,6.24,Home & Garden,1
CUST01555,35,F,3,2.66,Sports,0
CUST01556,68,F,2,0.04,Beauty,1
CUST01557,30,M,1,0.58,Clothing,0
CUST01558,29,F,2,5.25,Home & Garden,0
CUST01559,18,M,3,1.39,Sports,0
CUST01560,74,M,2,6.64,Toys,0
CUST01561,74,F,2,9.88,Food & Beverage,1
CUST01562,28,M,3,2.81,Home & Garden,0
CUST01563,18,M,1,5.5,Home & Garden,0
CUST01564,64,M,1,5.13,Toys,1
CUST01565,22,M,2,0.65,Food & Beverage,0
CUST01566,58,F,1,2.83,Toys,0
CUST01567,73,F,2,6.99,Food & Beverage,1
CUST01568,61,F,3,8.45,Beauty,1
CUST01569,47,M,2,3.07,Books,0
CUST01570,44,F,3,1.92,Electronics,0
CUST01571,74,M,3,11.19,Electronics,0
CUST01572,52,F,1,2.09,Books,0
CUST01573,19,M,2,0.84,Sports,1
CUST01574,70,M,3,3.03,Clothing,0
CUST01575,26,F,3,0.84,Food & Beverage,1
CUST01576,46,F,2,2.28,Food & Beverage,0
CUST01577,43,F,3,0.43,Automotive,0
CUST01578,58,F,2,11.28,Food & Beverage,0
CUST01579,20,M,2,2.77,Home & Garden,1
CUST01580,48,F,1,4.79,Electronics,0
CUST01581,69,F,1,1.15,Toys,0
CUST01582,54,M,1,0.55,Beauty,0
CUST01583,49,M,1,2.05,Sports,0
CUST01584,57,F,1,3.81,Toys,0
CUST01585,40,M,2,1.74,Books,0
CUST01586,30,F,2,8.25,Food & Beverage,0
CUST01587,73,M,1,5.02,Automotive,1
CUST01588,70,M,1,2.28,Clothing,0
CUST01589,36,M,3,1.01,Toys,0
CUST01590,33,M,1,6.77,Home & Garden,1
CUST01591,73,M,2,3.43,Groceries,1
CUST01592,22,M,2,1.05,Books,0
CUST01593,56,M,1,2.4,Automotive,0
CUST01594,48,M,1,2.58,Home & Garden,1
CUST01595,32,F,3,5.01,Automotive,0
CUST01596,55,M,2,3.43,Books,0
CUST01597,68,M,2,16.77,Food & Beverage,1
CUST01598,29,M,1,0.6,Books,0
CUST01599,53,M,2,6.6,Books,0
CUST01600,51,F,3,0.27,Clothing,0
CUST01601,64,F,1,0.59,Food & Beverage,1
CUST01602,40,F,2,1.14,Automotive,0
CUST01603,70,M,3,0.17,Sports,1
CUST01604,73,M,1,0.66,Sports,0
CUST01605,62,M,1,2.31,Home & Garden,1
CUST01606,33,F,2,0.41,Groceries,0
CUST01607,27,M,2,6.73,Food & Beverage,1
CUST01608,25,M,1,0.37,Food & Beverage,0
CUST01609,42,M,3,5.65,Home & Garden,0
CUST01610,54,F,2,10.63,Toys,0
CUST01611,72,M,1,1.77,Books,0
CUST01612,51,M,2,13.2,Food & Beverage,0
CUST01613,69,F,2,0.54,Sports,1
CUST01614,23,F,1,3.08,Automotive,1
CUST01615,59,F,2,3.86,Beauty,0
CUST01616,56,F,3,19.68,Automotive,0
CUST01617,58,F,2,1.95,Beauty,0
CUST01618,68,M,3,0.26,Beauty,1
CUST01619,20,M,1,7.16,Clothing,0
CUST01620,73,F,3,0.61,Beauty,1
CUST01621,37,F,3,7.1,Clothing,0
CUST01622,69,M,2,0.09,Groceries,1
CUST01623,66,M,3,2.71,Clothing,0
CUST01624,38,F,3,4.59,Toys,0
CUST01625,38,F,3,0.11,Groceries,1
CUST01626,34,F,2,7.28,Books,0
CUST01627,72,F,2,1.69,Food & Beverage,1
CUST01628,60,F,1,9.58,Electronics,0
CUST01629,66,M,3,3.07,Sports,0
CUST01630,69,F,3,0.24,Home & Garden,1
CUST01631,35,M,1,2.14,Electronics,0
CUST01632,70,M,2,0.38,Groceries,1
CUST01633,47,F,2,0.64,Sports,1
CUST01634,30,M,1,1.71,Sports,0
CUST01635,27,F,1,3.76,Home & Garden,0
CUST01636,55,M,3,0.12,Home & Garden,1
CUST01637,53,F,2,0.33,Books,0
CUST01638,70,F,2,4.31,Electronics,1
CUST01639,55,M,1,0.22,Clothing,0
CUST01640,73,M,2,6.54,Groceries,0
CUST01641,29,F,3,2.86,Food & Beverage,0
CUST01642,31,M,3,11.0,Toys,1
CUST01643,33,F,2,1.43,Groceries,0
CUST01644,20,M,1,0.32,Clothing,1
CUST01645,50,M,2,4.6,Sports,0
CUST01646,43,M,2,4.24,Electronics,0
CUST01647,73,F,3,0.29,Clothing,0
CUST01648,42,F,1,2.11,Sports,0
CUST01649,36,F,2,0.52,Home & Garden,0
CUST01650,41,F,2,4.54,Food & Beverage,0
CUST01651,62,F,1,2.82,Beauty,0
CUST01652,67,F,1,1.54,Toys,0
CUST01653,51,F,2,13.1,Electronics,1
CUST01654,58,F,2,1.49,Electronics,1
CUST01655,20,F,3,0.98,Beauty,0
CUST01656,64,M,3,4.18,Books,0
CUST01657,65,F,2,4.21,Sports,0
CUST01658,23,F,3,5.21,Books,0
CUST01659,29,M,1,7.48,Electronics,0
CUST01660,21,M,2,1.8,Groceries,0
CUST01661,70,F,1,5.09,Sports,1
CUST01662,31,M,1,0.52,Food & Beverage,1
CUST01663,48,F,2,5.22,Toys,0
CUST01664,28,M,2,1.83,Toys,0
CUST01665,55,M,2,2.51,Beauty,0
CUST01666,52,M,3,0.69,Food & Beverage,0
CUST01667,32,F,3,6.4,Food & Beverage,0
CUST01668,69,M,1,6.25,Clothing,0
CUST01669,44,F,3,1.65,Electronics,0
CUST01670,25,F,1,0.21,Electronics,1
CUST01671,32,F,3,9.33,Beauty,0
CUST01672,21,M,2,0.24,Clothing,0
CUST01673,29,F,2,2.49,Automotive,0
CUST01674,53,F,2,1.63,Groceries,1
CUST01675,27,F,3,4.05,Groceries,0
CUST01676,43,F,1,0.28,Sports,0
CUST01677,30,F,1,3.29,Clothing,0
CUST01678,65,F,2,8.74,Electronics,0
CUST01679,25,F,1,0.12,Electronics,1
CUST01680,54,F,3,0.1,Toys,0
CUST01681,33,M,2,0.5,Sports,1
CUST01682,21,F,3,2.92,Food & Beverage,1
CUST01683,70,M,3,1.94,Sports,0
CUST01684,46,M,2,0.6,Sports,1
CUST01685,55,F,2,0.4,Books,0
CUST01686,58,F,2,3.76,Sports,0
CUST01687,59,M,1,6.06,Beauty,0
CUST01688,74,M,1,2.89,Home & Garden,0
CUST01689,63,F,3,2.83,Food & Beverage,1
CUST01690,31,F,1,6.3,Automotive,0
CUST01691,55,M,3,0.37,Home & Garden,0
CUST01692,21,F,1,0.12,Home & Garden,1
CUST01693,53,F,3,4.51,Automotive,0
CUST01694,29,M,1,2.0,Home & Garden,0
CUST01695,59,M,3,3.04,Clothing,0
CUST01696,33,M,2,2.03,Sports,1
CUST01697,19,M,3,0.97,Groceries,0
CUST01698,27,F,3,1.9,Sports,0
CUST01699,30,M,1,3.97,Electronics,1
CUST01700,45,F,3,2.3,Automotive,1
CUST01701,67,M,3,2.03,Electronics,1
CUST01702,37,M,2,4.03,Beauty,1
CUST01703,67,M,1,0.99,Sports,1
CUST01704,52,F,1,4.7,Toys,0
CUST01705,58,M,2,1.87,Food & Beverage,0
CUST01706,23,M,2,0.19,Books,1
CUST01707,46,M,1,0.33,Clothing,1
CUST01708,74,F,1,4.69,Food & Beverage,0
CUST01709,64,F,2,13.28,Groceries,1
CUST01710,48,M,3,0.39,Home & Garden,1
CUST01711,40,F,2,0.54,Automotive,0
CUST01712,21,F,2,4.79,Toys,0
CUST01713,65,M,2,0.22,Electronics,1
CUST01714,72,M,1,1.23,Groceries,0
CUST01715,19,F,2,2.42,Electronics,0
CUST01716,30,F,3,2.28,Clothing,0
CUST01717,19,F,2,0.72,Food & Beverage,0
CUST01718,55,F,3,7.93,Home & Garden,1
CUST01719,21,F,3,1.14,Food & Beverage,0
CUST01720,49,F,2,1.73,Groceries,0
CUST01721,50,M,3,10.99,Food & Beverage,0
CUST01722,62,M,3,10.05,Electronics,1
CUST01723,46,F,3,0.13,Home & Garden,1
CUST01724,72,F,1,1.72,Toys,0
CUST01725,25,F,1,2.1,Automotive,0
CUST01726,72,F,3,7.6,Books,0
CUST01727,34,F,2,1.06,Toys,1
CUST01728,46,F,2,4.27,Electronics,1
CUST01729,43,F,3,0.08,Sports,1
CUST01730,18,F,2,0.04,Groceries,0
CUST01731,37,M,3,2.27,Automotive,1
CUST01732,51,M,2,3.83,Groceries,0
CUST01733,50,F,1,5.67,Electronics,1
CUST01734,58,M,3,1.13,Electronics,0
CUST01735,68,F,2,0.79,Toys,1
CUST01736,61,F,2,7.51,Groceries,0
CUST01737,19,M,1,2.15,Beauty,0
CUST01738,52,M,3,13.78,Automotive,0
CUST01739,58,M,2,0.28,Beauty,1
CUST01740,50,F,2,1.29,Toys,1
CUST01741,53,M,2,2.15,Automotive,0
CUST01742,51,M,2,1.05,Clothing,1
CUST01743,61,F,2,2.46,Books,1
CUST01744,59,F,3,3.79,Food & Beverage,1
CUST01745,26,M,1,9.87,Groceries,1
CUST01746,29,F,2,3.78,Home & Garden,0
CUST01747,43,F,1,2.33,Home & Garden,1
CUST01748,19,F,2,1.03,Clothing,1
CUST01749,71,M,2,1.7,Clothing,0
CUST01750,38,F,3,1.36,Books,0
CUST01751,21,F,2,1.19,Home & Garden,1
CUST01752,21,F,3,2.32,Home & Garden,0
CUST01753,48,F,3,0.47,Automotive,0
CUST01754,56,F,3,0.8,Groceries,0
CUST01755,64,M,1,0.06,Groceries,0
CUST01756,51,M,3,0.7,Sports,0
CUST01757,69,M,1,1.16,Toys,0
CUST01758,55,M,3,2.43,Food & Beverage,1
CUST01759,52,M,1,1.28,Food & Beverage,1
CUST01760,58,F,2,4.42,Automotive,0
CUST01761,70,F,1,0.85,Groceries,0
CUST01762,53,M,2,9.58,Automotive,1
CUST01763,29,F,1,1.41,Home & Garden,0
CUST01764,20,F,1,3.58,Sports,1
CUST01765,32,F,1,4.35,Books,0
CUST01766,38,M,1,15.35,Clothing,0
CUST01767,45,M,2,0.16,Electronics,0
CUST01768,59,F,3,2.86,Electronics,0
CUST01769,48,F,1,2.48,Books,1
CUST01770,67,F,3,4.78,Sports,0
CUST01771,32,M,3,11.84,Clothing,1
CUST01772,51,F,3,1.53,Sports,0
CUST01773,40,F,1,0.21,Sports,1
CUST01774,50,M,1,3.91,Electronics,0
CUST01775,63,M,3,3.2,Sports,0
CUST01776,54,F,3,1.29,Groceries,1
CUST01777,42,F,1,1.14,Beauty,1
CUST01778,29,F,3,10.69,Beauty,0
CUST01779,52,M,2,5.01,Sports,1
CUST01780,20,F,2,2.64,Home & Garden,0
CUST01781,29,M,3,3.88,Electronics,0
CUST01782,49,M,1,4.63,Electronics,1
CUST01783,34,M,1,3.57,Automotive,0
CUST01784,33,F,2,5.15,Clothing,0
CUST01785,30,M,3,2.31,Toys,1
CUST01786,59,M,1,3.62,Automotive,0
CUST01787,51,F,1,0.18,Food & Beverage,0
CUST01788,57,F,2,8.73,Clothing,1
CUST01789,55,M,2,1.25,Sports,1
CUST01790,37,F,1,4.36,Books,0
CUST01791,61,M,1,0.95,Sports,1
CUST01792,68,F,1,1.42,Books,0
CUST01793,52,M,2,2.44,Sports,0
CUST01794,71,F,1,1.52,Sports,1
CUST01795,62,M,3,8.12,Groceries,1
CUST01796,42,F,3,3.13,Groceries,0
CUST01797,45,M,3,1.61,Books,0
CUST01798,62,M,3,2.35,Automotive,0
CUST01799,32,F,1,0.2,Clothing,1
CUST01800,55,F,2,3.06,Home & Garden,0
CUST01801,68,M,2,2.02,Books,1
CUST01802,55,M,1,0.73,Groceries,1
CUST01803,48,F,2,1.46,Toys,1
CUST01804,32,M,2,15.75,Electronics,0
CUST01805,71,F,2,4.32,Sports,0
CUST01806,61,F,3,1.78,Home & Garden,0
CUST01807,36,M,2,0.98,Home & Garden,0
CUST01808,22,F,3,0.32,Toys,0
CUST01809,58,F,1,10.18,Electronics,1
CUST01810,35,F,2,0.87,Beauty,1
CUST01811,26,M,1,4.82,Sports,0
CUST01812,52,F,3,2.03,Groceries,1
CUST01813,45,F,1,2.32,Groceries,0
